TRAVEL_ID,LODGING_NM,LODGING_PAYMENT_SEQ,LODGING_TYPE_CD,RSVT_YN,CHK_IN_DT_MIN,CHK_OUT_DT_MIN,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
h_h001208,위드스테이호텔,0,1,Y,,,3,,,제주특별자치도 제주시 노연로 34,제주특별자치도 제주시 노형동 930-5,,,,1,67900,
h_h001210,코업시티호텔 하버뷰,0,1,Y,,,4,,,제주특별자치도 서귀포시 남원읍 태위로 108,제주특별자치도 서귀포시 남원읍 위미리 2895,,,,1,44000,
h_h001211,코니호텔,1,1,Y,,,2,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,3122004,1168010500,2023-05-21 18:08,1,79000,MO-101호 트렌디 애월
h_h001213,프레리아 독채 & 커플펜션,0,3,Y,,,2,,,제주특별자치도 제주시 애월읍 유수암평화5길 34-29,제주특별자치도 제주시 애월읍 유수암리 1034-7,,,,5,320000,
h_h001214,머룬스테이,0,3,Y,,,2,,,제주특별자치도 제주시 구좌읍 세송로 74,제주특별자치도 제주시 구좌읍 세화리 689,,,,5,120000,
h_h001215,가지스테이,1,7,Y,,,2,,가지스테이,제주특별자치도 제주시 애월읍 중용길 52-1,제주특별자치도 제주시 애월읍 신엄리 1369-16,4848787,5011025326,2023-06-17 15:12,3,140000,숙박비
h_h001215,단잠,0,8,Y,,,2,,,제주특별자치도 제주시 애월읍 애월로9길 49,제주특별자치도 제주시 애월읍 애월리 1780-1,,,,4,135000,
h_h001218,호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,0,1,Y,,,1,,,제주특별자치도 제주시 서부두2길 26,제주특별자치도 제주시 건입동 1443-2,,,,1,68540,
h_h001223,서건도카라반,0,5,Y,,,2,,,제주특별자치도 서귀포시 이어도로 826-51,제주특별자치도 서귀포시 강정동 750,,,,5,80000,
h_h001223,올레청보리펜션,0,3,Y,,,2,,,제주특별자치도 서귀포시 대정읍 가파로 45,제주특별자치도 서귀포시 대정읍 가파리 551-3,,,,5,70000,
h_h001224,호텔더본 제주,1,1,Y,,,4,,호텔 더본 제주,제주특별자치도 서귀포시 색달로 18,제주특별자치도 서귀포시 색달동 2138,3350132,5013011900,2023-07-07 20:24,1,444000,숙박비
h_h001228,뉴그린모텔,1,2,Y,,,1,,뉴그린여관,제주특별자치도 서귀포시 표선면 표선백사로 121,제주특별자치도 서귀포시 표선면 표선리 483-4,3350286,5013032021,2023-06-27 15:15,1,50000,숙박비
h_h001228,안녕함덕,1,7,Y,,,1,,안녕함덕,제주특별자치도 제주시 조천읍 함덕로 10,제주특별자치도 제주시 조천읍 함덕리 272-43,3349217,5011025924,2023-06-28 09:41,3,48000,106호-숙박비
h_h001229,금호제주리조트,1,4,Y,,,4,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-18 13:36,1,135200,금호 제주 리조트
h_h001229,아이니하우스,1,3,Y,,,4,,에어비앤비,,,,,2023-07-03 17:47,1,68162,숙박비
h_h001230,제주신화월드 서머셋,1,4,Y,,,11,,람정제주개발주식회사,제주특별자치도 서귀포시 안덕면 녹차분재로 217,,3349232,5013031027,2023-06-30 15:30,1,1441000,
h_h001233,그랜드조선 제주,1,1,Y,,,2,,그랜드 조선,,,,,2023-06-23 00:00,1,356400,숙박비
h_h001233,베스트웨스턴 제주호텔,1,1,Y,,,2,,(주)비지에이치코리아제주시지점,제주특별자치도 제주시 도령로 27,제주특별자치도 제주시 노형동 1295-16,3349052,5011012200,2023-06-23 10:14,1,92000,
h_h001233,파르나스호텔 제주,0,1,N,,,2,,,제주특별자치도 서귀포시 중문관광로72번길 100,제주특별자치도 서귀포시 색달동 3039-1,,,,4,0,
h_h001234,한화리조트 제주,0,4,Y,,,3,,,제주특별자치도 제주시 명림로 575-107,제주특별자치도 제주시 회천동 3-16,,,,2,120000,
h_h001235,바구니민박,0,8,Y,,,4,,,제주특별자치도 제주시 오래물길 10,제주특별자치도 제주시 도두일동 2464-1,,,,5,260000,
h_h001236,호텔골든데이지 서귀포오션,0,1,Y,,,2,,,제주특별자치도 서귀포시 동홍로 7,제주특별자치도 서귀포시 서귀동 255-1,,,,5,137703,
h_h001240,제주신화월드 신화관,1,1,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-22 00:02,1,199750,제주 신화월드 호텔앤리조트
h_h001242,낯선하루게스트하우스,0,7,Y,,,1,,,제주특별자치도 서귀포시 성산읍 신양로122번길 30-8,제주특별자치도 서귀포시 성산읍 고성리 198,,,,5,48500,
h_h001242,제주도 조용한게스트하우스 산방산점,1,7,Y,,,1,,NAVER FINANCIAL,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2023-05-17 00:00,1,90000,여성4인 도미토리
h_h001247,호텔골든데이지 서귀포오션,1,1,Y,,,2,,(주)야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-08 20:36,1,23900,호텔 골든데이지 서귀포오션
h_h001247,호텔시드니2,1,1,Y,,,2,,㈜야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-08 20:29,1,27000,제주 Fantastic Oce
h_h001250,호텔브릿지 서귀포,0,1,Y,,,2,,,제주특별자치도 서귀포시 태평로 436,제주특별자치도 서귀포시 서귀동 162-4,,,,1,163300,
h_h001252,담앤루,0,4,Y,,,2,,,제주특별자치도 서귀포시 이어도로343번길 63,제주특별자치도 서귀포시 대포동 1181,,,,1,104543,
h_h001252,호텔에어시티제주,0,1,Y,,,2,,,제주특별자치도 제주시 삼무로 56,제주특별자치도 제주시 연동 282-3,,,,1,48000,
h_h001253,볼레낭집 (에어비앤비),1,11,Y,,,4,,에어비앤비,,,,,2023-06-06 22:43,1,619532,숙박비
h_h001254,토스카나호텔,1,1,Y,,,4,,주식회사 토스카나,제주특별자치도 서귀포시 용흥로66번길 158-7,,4850653,5013011600,2023-06-24 16:52,1,630000,
h_h001255,모던플레이스,1,4,Y,,,3,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-08 00:12,1,315000,제주 모던플레이스 
h_h001255,모던플레이스,2,4,Y,,,3,,모던 플레이스,제주특별자치도 서귀포시 상예로 262,제주특별자치도 서귀포시 상예동 185-1,3350128,5013012000,2023-06-26 19:26,1,60000,
h_h001257,오션스위츠 제주호텔,0,1,Y,,,1,,,제주특별자치도 제주시 탑동해안로 74,,,,,4,497000,
h_h001258,F1모텔,0,2,Y,,,8,,,제주특별자치도 제주시 사장1길 18,제주특별자치도 제주시 연동 294-87,,,,1,80000,
h_h001258,골든튤립제주성산호텔,0,1,Y,,,8,,,제주특별자치도 서귀포시 성산읍 일출로 31,제주특별자치도 서귀포시 성산읍 고성리 329-1,,,,1,268232,
h_h001258,라마다프라자 제주호텔,0,1,Y,,,8,,,제주특별자치도 제주시 탑동로 66,제주특별자치도 제주시 삼도2동 1254,,,,1,184200,
h_h001260,에코랜드호텔,1,1,Y,,,4,,주식회사 온다,서울 강남구 테헤란로 431,,3122010,1168010500,2023-06-27 00:00,1,331240,에코랜드 호텔 제주
h_h001261,춤추는달,0,3,Y,,,2,,,제주특별자치도 서귀포시 중문상로 230-6,제주특별자치도 서귀포시 중문동 802-14,,,,5,170000,
h_h001262,제주 서귀포시 이어도로 738,1,8,Y,,,2,,에어비앤비,,,,,2023-05-22 12:11,1,433767,숙박비 
h_h001269,블루하와이리조트,1,1,Y,,,3,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,3122004,1168010500,2023-06-20 00:00,1,30000,블루하와이 호텔
h_h001269,호텔골든데이지 서귀포오션,1,1,Y,,,3,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-13 18:31,1,33000,호텔 골든데이지 서귀포 오션
h_h001270,기린빌라리조트,0,4,Y,,,3,,,제주특별자치도 서귀포시 남원읍 서성로 427-1,제주특별자치도 서귀포시 남원읍 위미리 4628,,,,4,0,
h_h001275,레슬리호텔,1,2,Y,,,2,,주식회사 여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-21 01:05,1,30000,HO-스탠다드 더블 
h_h001275,제주신화월드 랜딩관,1,1,Y,,,2,,㈜티몬,서울 강남구 압구정로 118,서울 강남구 신사동 529-4,3122007,1168010700,2023-06-12 22:14,1,55000,숙박비
h_h001275,호텔더본 제주,1,1,Y,,,2,,호텔 더본 제주,제주특별자치도 서귀포시 색달로 18,제주특별자치도 서귀포시 색달동 2138,3350132,5013011900,2023-06-20 16:42,1,154000,숙박비
h_h001276,신신호텔 서귀포점,1,1,Y,,,1,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-16 13:51,1,58200,신신호텔 서귀포점
h_h001276,호텔더원,1,1,Y,,,1,,(주)인터파크트리플,서울 강남구 삼성로 512,,3122005,1168010500,2023-06-16 01:46,1,33000,제주 호텔 더 원 
h_h001279,애월바다 타운하우스,0,3,Y,,,5,,,제주특별자치도 제주시 애월읍 고내로13길 99-15,제주특별자치도 제주시 애월읍 고내리 351-2,,,,1,265000,
h_h001279,제주국제공항,0,11,Y,,,5,,,제주특별자치도 제주시 공항로 2,,,,,1,0,
h_h001280,카멜베이지,0,3,Y,,,3,,,제주특별자치도 서귀포시 안덕면 소기왓로 82,제주특별자치도 서귀포시 안덕면 창천리 703-1,,,,5,340000,
h_h001280,해모랏펜션,0,3,Y,,,3,,,제주특별자치도 서귀포시 성산읍 환해장성로 803,제주특별자치도 서귀포시 성산읍 온평리 1-2,,,,1,90000,
h_h001282,나누스테이,0,3,Y,,,2,,,제주특별자치도 제주시 애월읍 구엄동3길 47,제주특별자치도 제주시 애월읍 구엄리 799-11,,,,4,0,
h_h001283,썬라이즈 호텔 성산점,0,1,Y,,,2,,,제주특별자치도 서귀포시 성산읍 성산등용로17번길 35,제주특별자치도 서귀포시 성산읍 성산리 169-16,,,,1,250000,
h_h001288,그랜드밀리언스호텔 서귀포,0,1,Y,,,4,,,제주특별자치도 서귀포시 서호중앙로 84,제주특별자치도 서귀포시 서호동 1522-1,,,,2,706000,
h_h001292,르페도라펜션,1,3,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-04 00:00,3,69000,서귀포 르페도라
h_h001292,오브젝트 제주선흘점,1,7,Y,,,2,,에어비앤비,,,,,2023-06-04 19:03,1,139255,숙박비 
h_h001292,호텔스테이현,1,8,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-01-15 00:00,3,5335,제주 호텔 스테이현
h_h001297,로피하우스,1,7,Y,,,4,,에어비앤비,,,,,2023-06-18 07:12,1,82492,
h_h001297,애월스테이인제주,1,4,Y,,,4,,애월 스테이 인 제주,제주특별자치도 제주시 애월읍 애월해안로 708,제주특별자치도 제주시 애월읍 구엄리 609-1,3349131,5011025324,2023-06-27 15:00,1,88360,숙박비
h_h001297,호텔케니모슬포,1,1,Y,,,4,,에어비앤비,,,,,2023-06-06 20:27,1,99297,
h_h001298,롯데호텔 제주,0,1,Y,,,1,,,제주특별자치도 서귀포시 중문관광로72번길 35,제주특별자치도 서귀포시 색달동 2812-4,,,,4,400000,
h_h001298,빌라노이제주,0,3,Y,,,1,,,제주특별자치도 서귀포시 안덕면 산방로288번길 48,제주특별자치도 서귀포시 안덕면 사계리 321,,,,1,150000,
h_h001299,신신호텔 천지연점,1,1,Y,,,17,,아고다,,,,,2023-06-12 11:11,1,1199026,숙박비
h_h001300,구봉도 해솔길공영주차장,0,5,N,,,1,,,,경기 안산시 단원구 대부북동 산 35-3,,,,4,0,
h_h001300,십리포해수욕장 야영장,1,5,Y,,,1,,십리포캠핑장,인천 옹진군 영흥면 영흥북로 420-26,인천 옹진군 영흥면 내리 산 91,3158030,2872036022,2023-06-24 18:34,3,40000,숙박비
h_h001301,까사로마호텔,1,1,Y,,,2,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-30 21:52,3,87400,까사로마 호텔 서귀포
h_h001301,롯데시티호텔 제주,1,1,Y,,,2,,(주)하나투어,서울 종로구 인사동5길 41,서울 종로구 공평동 1,4100254,1111012700,2023-06-18 18:47,1,150000,롯데시티호텔 제주
h_h001303,틴더타운,1,3,Y,,,1,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-15 15:19,1,38000,
h_h001303,플레이스캠프제주,1,1,Y,,,1,,아고다,,,,,,1,35769,플레이스 캠프 제주
h_h001306,라임펜션,0,3,Y,,,2,,,제주특별자치도 제주시 도두봉6길 29,제주특별자치도 제주시 도두일동 1702-6,,,,5,56757,
h_h001306,제주오션팰리스,0,1,Y,,,2,,,제주특별자치도 서귀포시 중앙로 14,제주특별자치도 서귀포시 서귀동 494,,,,5,58874,
h_h001309,윈스카이호텔,1,1,Y,,,2,,(주)마이리얼트립,서울 서초구 강남대로 311,서울 서초구 서초동 1338-12,2102001,1165010800,2023-06-03 11:32,1,24130,
h_h001309,윈스카이호텔,2,1,Y,,,2,,(주)타이드스퀘어투어비스,서울 중구 통일로 92,서울 중구 순화동 1-170,3000008,1114016800,2023-06-02 10:04,3,38344,
h_h001314,애월스테이인제주,0,1,Y,,,2,,,제주특별자치도 제주시 애월읍 애월해안로 708,제주특별자치도 제주시 애월읍 구엄리 609-1,,,,1,81136,
h_h001314,팜파스호텔 제주,0,1,Y,,,2,,,제주특별자치도 제주시 서해안로 368-3,제주특별자치도 제주시 용담삼동 2555,,,,1,36362,
h_h001316,사랑터울펜션,1,3,Y,,,2,,제주사랑터울,제주특별자치도 제주시 어영길 25,제주특별자치도 제주시 용담삼동 1170-1,4848235,5011011000,2023-07-01 21:04,1,95000,
h_h001316,호텔위드제주,1,1,Y,,,2,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-29 00:00,3,105160,호텔위드 제주
h_h001317,인디안썸머,0,3,Y,,,2,,,제주특별자치도 서귀포시 남원읍 하례망장포로26번길 3,제주특별자치도 서귀포시 남원읍 하례리 37-1,,,,5,250000,
h_h001318,제주R호텔,1,7,Y,,,1,,㈜여기어때컴퍼니 ,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-14 20:17,1,9950,GU-도미토리-숙박비
h_h001318,제주게스트하우스,1,7,Y,,,1,,제주게스트하우스 민박,제주특별자치도 제주시 용화로10길 14,제주특별자치도 제주시 용담이동 639-3,4848446,5011010900,2023-06-14 20:15,1,20500,숙박비
h_h001318,호텔케니모슬포,1,1,Y,,,1,,(주)트립비토즈,서울 강남구 테헤란로 415,,3122010,1168010500,2023-06-15 10:24,1,21300,
h_h001320,베프랑펜션,1,7,Y,,,1,,제주 베프랑 게스트하우스,제주특별자치도 서귀포시 성산읍 고성중앙로 28-7,제주특별자치도 서귀포시 성산읍 고성리 1478-1,3350019,5013025924,2023-06-23 06:43,1,17000,숙박비
h_h001320,취다선리조트,1,4,Y,,,1,,아고다,,,,,2023-06-25 00:00,1,163763,취다선 리조트 서귀포
h_h001320,플레이스캠프제주,1,1,Y,,,1,,플레이스 캠프 제주,제주특별자치도 서귀포시 성산읍 동류암로 20,,3350063,5013025924,2023-06-29 00:00,1,51000,스탠다드 더블 
h_h001322,김군빌리지게스트하우스,0,7,Y,,,1,,,제주특별자치도 제주시 어영길 1-1,제주특별자치도 제주시 용담삼동 2289-2,,,,1,20040,
h_h001322,정원책방,0,7,Y,,,1,,,제주특별자치도 서귀포시 남원읍 원님로25번길 14,제주특별자치도 서귀포시 남원읍 의귀리 700-6,,,,1,28000,
h_h001325,호텔 케니 서귀포,0,1,Y,,,1,,,제주특별자치도 서귀포시 동문로 42,제주특별자치도 서귀포시 서귀동 270-9,,,,4,55200,
h_h001326,삼양준하우스펜션,1,3,Y,,,4,,삼양준하우스,제주특별자치도 제주시 원당로5길 11,제주특별자치도 제주시 삼양일동 1646-14,4848508,5011011300,2023-06-28 19:54,1,120000,
h_h001326,삼양준하우스펜션,2,3,Y,,,4,,삼양준하우스,제주특별자치도 제주시 원당로5길 11,제주특별자치도 제주시 삼양일동 1646-14,4848508,5011011300,2023-06-29 19:51,1,120000,
h_h001326,삼양준하우스펜션,3,3,Y,,,4,,삼양준하우스,제주특별자치도 제주시 원당로5길 11,제주특별자치도 제주시 삼양일동 1646-14,4848508,5011011300,2023-06-30 19:43,1,120000,
h_h001329,제주항공우주호텔,1,1,Y,,,1,,제주 항공우주 호텔,제주특별자치도 서귀포시 안덕면 녹차분재로 216,제주특별자치도 서귀포시 안덕면 서광리 산 41,3349232,5013031027,2023-06-16 00:00,1,182239,숙박비 
h_h001330,제주신라호텔,0,1,Y,,,3,,,제주특별자치도 서귀포시 중문관광로72번길 75,제주특별자치도 서귀포시 색달동 3039-3,,,,1,650326,
h_h001330,흰수염고래리조트,0,4,Y,,,3,,,제주특별자치도 제주시 애월읍 일주서로 6818,제주특별자치도 제주시 애월읍 구엄리 941,,,,1,90000,
h_h001336,테디밸리골프앤리조트,1,4,Y,,,4,,테디밸리골프앤리조트,제주특별자치도 서귀포시 안덕면 한창로 365,,3349241,5013031024,2023-07-09 10:13,1,148500,숙박비
h_h001338,콤마앤리조트,0,4,Y,,,2,,,제주특별자치도 서귀포시 안덕면 사계중앙로3번길 22,제주특별자치도 서귀포시 안덕면 사계리 2266-1,,,,1,163700,
h_h001340,심스호텔,0,1,Y,,,2,,,제주특별자치도 제주시 임항로 249,제주특별자치도 제주시 건입동 658-1,,,,1,40000,
h_h001340,호텔스카이파크 제주1호점,0,1,Y,,,2,,,제주특별자치도 제주시 삼무로 48,제주특별자치도 제주시 연동 272-29,,,,1,39800,
h_h001345,대박명가b,0,3,N,,,2,,,대박명가b,,,,,4,0,
h_h001345,더베스트제주성산,0,1,Y,,,2,,,제주특별자치도 서귀포시 성산읍 동류암로 26,제주특별자치도 서귀포시 성산읍 고성리 298-5,,,,1,55000,
h_h001345,의귀하루,0,3,Y,,,2,,,제주특별자치도 서귀포시 남원읍 원님로25번길 33-3,제주특별자치도 서귀포시 남원읍 의귀리 655-7,,,,1,155000,
h_h001354,갈매기둥지,1,8,Y,,,1,,갈매기둥지,제주특별자치도 제주시 조천읍 조함해안로 514,제주특별자치도 제주시 조천읍 함덕리 1004-17,3349182,5011025924,2023-06-12 00:00,1,87000,5호(여성1인)
h_h001355,경복민박,1,3,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-15 15:35,1,168000,"제주 경복민박펜션(노천자쿠지,노천족욕탕)"
h_h001355,플레이스캠프제주,1,1,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-21 15:47,1,109700,플레이스 캠프 제주
h_h001355,해비치 호텔&리조트 제주,1,1,Y,,,2,,트립토파즈,서울 강남구 논현로135길 48,서울 강남구 논현동 28-2,4166133,1168010800,,3,366155,해비치 호텔&리조트 
h_h001359,바다연,0,3,Y,,,2,,,제주특별자치도 서귀포시 표선면 민속해안로 22,,,,,1,117000,
h_h001359,블루엘스파&풀펜션,0,3,Y,,,2,,,제주특별자치도 제주시 애월읍 신엄안2길 54-1,제주특별자치도 제주시 애월읍 신엄리 950,,,,1,104898,
h_h001359,블루엘스파&풀펜션,1,3,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-29 00:00,3,113050,제주 블루엘스파&풀펜션
h_h001364,제주샹그릴라호텔앤리조트,0,1,Y,,,4,,,제주특별자치도 제주시 해안마을북길 14-6,,,,,1,108000,
h_h001365,그라벨호텔제주,0,1,Y,,,2,,,제주특별자치도 제주시 일주서로 7316,제주특별자치도 제주시 외도일동 401-8,,,,5,91500,
h_h001365,호텔브릿지 서귀포,0,1,Y,,,2,,,제주특별자치도 서귀포시 태평로 436,제주특별자치도 서귀포시 서귀동 162-4,,,,1,61800,
h_h001366,바다향기펜션,1,3,Y,,,3,,에어비앤비,,,,,2023-05-31 06:29,1,280000,숙박비
h_h001371,뜨레비호텔,1,1,Y,,,2,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-17 16:31,1,51000,제주 뜨레비호텔 
h_h001372,로긴호텔,0,1,Y,,,2,,,2398,,,,,2,130000,
h_h001373,금호제주리조트,1,4,Y,,,1,,금호리조트(주),제주특별자치도 서귀포시 남원읍 태위로 522-12,,3350268,5013025321,2023-07-04 05:41,1,156000,
h_h001373,신신호텔 서귀포점,1,1,Y,,,1,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-04 21:53,1,45980,신신호텔 제주오션
h_h001373,신신호텔 천지연점,1,1,Y,,,1,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-26 19:10,1,38718,신신호텔 제주 천지연
h_h001373,아이미제주비치호텔,1,1,Y,,,1,,아고다페이먼트코리아 유한회사,서울 중구 을지로 100,,3101006,1114010500,2023-07-04 15:40,1,44535,아이미 제주 비치호텔 함덕W
h_h001373,제주오리엔탈호텔,1,1,Y,,,1,,(주)하나투어,서울 종로구 인사동5길 41,서울 종로구 공평동 1,4100254,1111012700,2023-06-15 20:23,1,49200,하나투어 상품
h_h001373,호텔컬리넌 제주,1,1,Y,,,1,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-05 18:54,1,44550,제주 컬리넌 호텔
h_h001375,클럽다인리조트,0,4,Y,,,4,,,제주특별자치도 제주시 애월읍 애월해안로 400-9,제주특별자치도 제주시 애월읍 고내리 79-8,,,,2,127200,
h_h001382,골든튤립제주성산호텔,1,1,Y,,,2,,골든튤립 제주성산호텔,제주특별자치도 서귀포시 성산읍 일출로 31,제주특별자치도 서귀포시 성산읍 고성리 329-1,3350244,5013025924,2023-06-02 11:40,1,83420,숙박비
h_h001382,신신호텔 제주공항점,1,1,Y,,,2,,아고다,,,,,2023-06-25 00:00,1,41679,Shinshin Hotel Jeju Airport
h_h001382,위드스테이호텔,1,1,Y,,,2,,아고다,,,,,2023-05-31 00:00,1,54969,With Stay Hotel Jeju
h_h001389,더그루펜션,0,3,Y,,,2,,,인천 옹진군 영흥면 선재로306번길 27-103,인천 옹진군 영흥면 선재리 544-6,,,,1,135000,
h_h001391,골든튤립제주성산호텔,0,1,Y,,,1,,,제주특별자치도 서귀포시 성산읍 일출로 31,제주특별자치도 서귀포시 성산읍 고성리 329-1,,,,1,30000,
h_h001391,메종글래드제주,0,1,Y,,,1,,,제주특별자치도 제주시 노연로 80,제주특별자치도 제주시 연동 263-15,,,,1,80000,
h_h001392,더베스트제주성산,1,1,Y,,,2,,아고다,,,,,2023-06-08 00:00,1,50031,The Best Jeju Seongsan
h_h001392,코업시티호텔 하버뷰,1,1,Y,,,2,,아고다,,,,,2023-06-19 00:00,1,89505,CO-OP City Hotel Harborview
h_h001393,라마다제주시티호텔,1,1,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-09 16:00,3,47450,HO-스탠다드 더블 숙박비
h_h001396,김군아미고게스트하우스,0,7,Y,,,1,,,제주특별자치도 제주시 애월읍 애월해안로 670,제주특별자치도 제주시 애월읍 구엄리 1233,,,,5,25000,
h_h001396,아루미호텔 협재점,0,1,Y,,,1,,,제주특별자치도 제주시 한림읍 한림로 545,제주특별자치도 제주시 한림읍 옹포리 393,,,,1,35000,
h_h001397,씨엘로펜션,0,3,Y,,,2,,,제주특별자치도 서귀포시 남원읍 신례로 101-4,제주특별자치도 서귀포시 남원읍 신례리 362-8,,,,1,240000,
h_h001398,비스타케이호텔 월드컵,1,1,Y,,,5,,비스타케이 호텔 월드컵점,제주특별자치도 서귀포시 김정문화로41번길 10-6,제주특별자치도 서귀포시 법환동 745-1,4850055,5013010200,2023-07-03 13:02,1,100000,숙박비
h_h001398,제주노블레스관광호텔,1,1,Y,,,5,,제주 노블레스 관광호텔,제주특별자치도 제주시 월성로4길 19,제주특별자치도 제주시 용담이동 2761,4848555,5011010900,2023-06-25 22:57,1,80000,숙박비
h_h001404,글로리야,0,8,Y,,,2,,,중산간동로 1513-87,,,,,5,380000,
h_h001404,하가로트리,0,3,Y,,,2,,,제주특별자치도 제주시 애월읍 하가로1길 12,제주특별자치도 제주시 애월읍 하가리 894,,,,5,240000,
h_h001406,더베스트제주성산,0,1,Y,,,2,,,제주특별자치도 서귀포시 성산읍 동류암로 26,제주특별자치도 서귀포시 성산읍 고성리 298-5,,,,1,65000,
h_h001406,블루 화와이 호텔,0,1,Y,,,2,,,1927  블루화와이호텔,,,,,1,60000,
h_h001406,신신호텔 제주공항점,1,1,Y,,,2,,아고다,,,,,2023-06-01 17:28,1,38999,숙박비
h_h001406,신신호텔 천지연점,1,1,Y,,,2,,아고다,,,,,2023-06-19 02:18,1,30683,
h_h001406,호텔더원,0,1,Y,,,2,,,제주특별자치도 제주시 사장3길 33,제주특별자치도 제주시 연동 279-3,,,,1,65340,
h_h001415,삼해인관광호텔,0,1,Y,,,2,,,제주특별자치도 제주시 도령로 108,제주특별자치도 제주시 연동 260-9,,,,1,37524,
h_h001415,호아요가숙소,0,3,Y,,,2,,,제주특별자치도 제주시 애월읍 애월로2길 38,제주특별자치도 제주시 애월읍 애월리 2193,,,,5,190000,
h_h001416,대경엘리시아,0,11,Y,,,5,,,제주특별자치도 제주시 애월읍 애월로19길 4,제주특별자치도 제주시 애월읍 애월리 355,,,,1,380000,
h_h001421,송당미학,0,3,Y,,,2,,,제주특별자치도 제주시 구좌읍 송당서길 47-1,제주특별자치도 제주시 구좌읍 송당리 1862,,,,1,270000,
h_h001421,엠버퓨어힐 호텔&리조트,0,1,Y,,,2,,,제주특별자치도 제주시 1100로 2671-30,제주특별자치도 제주시 노형동 산 13,,,,1,798000,
h_h001428,디아넥스호텔,0,1,Y,,,2,,,제주특별자치도 서귀포시 안덕면 산록남로762번길 71,제주특별자치도 서귀포시 안덕면 상천리 380-7,,,,1,367760,
h_h001429,더스테이센추리호텔,1,1,Y,,,4,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-19 23:15,1,153000,더 스테이 센추리 호텔 
h_h001433,애월오션스테이,1,3,Y,,,3,,제주 애월 오션스테이펜션,제주특별자치도 제주시 애월읍 애월해안로 412,제주특별자치도 제주시 애월읍 고내리 76-1,3349131,5011025333,2023-06-07 00:00,1,80500,숙박비
h_h001433,애월오션스테이,2,3,Y,,,3,,애월오션스테이,제주특별자치도 제주시 애월읍 애월해안로 412,제주특별자치도 제주시 애월읍 고내리 76-1,3349131,5011025333,2023-06-28 15:05,1,50000,숙박비
h_h001433,제주해조대,2,3,Y,,,3,,11번가,서울 중구 한강대로 416,,2005005,1114011800,2023-06-07 00:00,1,324000,제주 해조대 펜션 
h_h001433,코코스펜션,1,3,Y,,,3,,(주)티몬,서울 강남구 압구정로 118,서울 강남구 신사동 529-4,3122007,1168010700,,1,100000,제주 코코스펜션
h_h001434,각이진별,0,11,Y,,,2,,,제주특별자치도 제주시 한경면 명이1길 6,제주특별자치도 제주시 한경면 저지리 2969-19,,,,5,110000,
